Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
157.240.2.36-10.42.0.151-443-45492-6,157.240.2.36,443,10.42.0.151,45492,6,21/08/2017 03:17:33,38,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,1105263.1578947369,52631.57894736842,38.0,0.0,38.0,38.0,38.0,38.0,0.0,38.0,38.0,0,0,0,0,0,1,0,0,0,64,0,52631.57894736842,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,131,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
157.240.2.36-10.42.0.151-443-45492-6,10.42.0.151,45492,157.240.2.36,443,6,21/08/2017 03:17:33,678,3,0,42.0,0.0,42.0,0.0,14.0,24.24871130596428,0,0,0,0,61946.902654867255,4424.778761061947,339.0,107.48023074035522,415.0,263.0,678.0,339.0,107.48023074035522,415.0,263.0,0,0,0,0,0,0,0,0,0,96,0,4424.778761061947,0.0,0.0,42.0,10.5,21.0,441.0,0,0,0,0,1,0,0,0,0.0,14.0,14.0,0.0,96,0,0,0,0,0,0,3,42,0,0,1436,-1,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
10.42.0.151-31.13.80.5-56334-443-6,10.42.0.151,56334,31.13.80.5,443,6,21/08/2017 03:17:57,226491,6,7,1080.0,201.0,537.0,0.0,180.0,260.24373191298963,137.0,0.0,28.714285714285715,50.07898523237828,5655.85387498841,57.39742418021025,18874.25,40409.389613452695,143367.0,11.0,60582.0,12116.4,16587.76670622058,35140.0,11.0,203976.0,33996.0,55677.35663265633,143367.0,12.0,0,0,0,0,200,232,26.491118852404732,30.90630532780552,0.0,537.0,91.50000000000001,183.26976753493113,33587.807692307695,0,0,0,1,0,0,0,0,1.0,98.53846153846153,180.0,28.714285714285715,200,0,0,0,0,0,0,6,1080,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.17.131-10.42.0.151-443-41602-6,10.42.0.151,41602,172.217.17.131,443,6,21/08/2017 03:17:45,26421468,4,4,311.0,118.0,265.0,0.0,77.75,126.70273609253012,72.0,0.0,29.5,35.679125549822544,16.236796532274436,0.3027840845179382,3774495.428571428,9811620.559999604,2.602469E7,37.0,2.6421468E7,8807156.0,1.5050674844350036E7,2.6185662E7,1885.0,276203.0,92067.66666666667,147947.9933298635,262728.0,37.0,1,0,0,0,128,128,0.1513920422589691,0.1513920422589691,0.0,265.0,77.11111111111111,109.74452656561562,12043.861111111111,0,1,0,0,1,0,0,0,1.0,86.75,77.75,29.5,128,0,0,0,0,0,0,4,311,4,118,1546,179,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.74-10.42.0.151-443-58679-6,10.42.0.151,58679,172.217.10.74,443,6,21/08/2017 03:18:17,37272,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.659583601631255,37272.0,0.0,37272.0,37272.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.829791800815627,26.829791800815627,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1546,170,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.74-10.42.0.151-443-58679-6,10.42.0.151,58679,172.217.10.74,443,6,21/08/2017 03:18:17,25350,2,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,118.34319526627219,12675.0,15290.477036377904,23487.0,1863.0,1863.0,1863.0,0.0,1863.0,1863.0,0,0,0,0,0,0,0,0,0,64,32,78.89546351084812,39.44773175542406,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,0.0,0.0,0.0,0.0,64,0,0,0,0,0,0,2,0,1,0,1546,170,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.10.74-10.42.0.151-443-37470-6,10.42.0.151,37470,172.217.10.74,443,6,21/08/2017 03:18:20,36714,1,2,31.0,0.0,31.0,31.0,31.0,0.0,0.0,0.0,0.0,0.0,844.364547584028,81.71269815329303,18357.0,25639.691885824213,36487.0,227.0,0,0,0,0,0,227.0,227.0,0.0,227.0,227.0,1,0,0,0,32,64,27.237566051097676,54.47513210219535,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,2.0,20.666666666666668,31.0,0.0,32,0,0,0,0,0,0,1,31,2,0,3718,229,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
172.217.12.170-10.42.0.151-443-49328-6,10.42.0.151,49328,172.217.12.170,443,6,21/08/2017 03:18:31,36762,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.40400413470431,36762.0,0.0,36762.0,36762.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.202002067352154,27.202002067352154,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1901,189,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
216.58.219.195-10.42.0.151-80-54435-6,10.42.0.151,54435,216.58.219.195,80,6,21/08/2017 03:18:00,50197035,3,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0796859814528886,1.6732345E7,2.8918662378271252E7,5.012474E7,35214.0,5.0197035E7,2.50985175E7,3.539242327446671E7,5.012474E7,72295.0,0,0,0,0,0,0,0,0,0,104,40,0.05976448608966645,0.01992149536322215,0.0,0.0,0.0,0.0,0.0,0,0,0,1,0,0,0,0,0.0,0.0,0.0,0.0,104,0,0,0,0,0,0,3,0,1,0,65535,42408,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
131.253.61.66-10.42.0.151-443-35976-6,10.42.0.151,35976,131.253.61.66,443,6,21/08/2017 03:18:51,379517,10,12,997.0,12226.0,613.0,0.0,99.7,197.28605852641715,1460.0,0.0,1018.8333333333333,660.3518116515735,34841.65399705415,57.96841775203746,18072.23809523809,23254.37564611177,53903.0,5.0,326427.0,36269.66666666666,46809.47444161278,102665.0,9.0,333292.0,30299.272727272728,51810.258281716575,134610.0,5.0,0,0,0,0,220,248,26.349280796380665,31.619136955656796,0.0,1460.0,574.9130434782609,677.5821931385876,459117.6284584982,0,0,0,1,0,0,0,0,1.0,601.0454545454545,99.7,1018.8333333333334,220,0,0,0,0,0,0,10,997,12,12226,65535,63445,3,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
131.253.61.66-10.42.0.151-443-35976-6,10.42.0.151,35976,131.253.61.66,443,6,21/08/2017 03:18:51,9813,5,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,509.528176908183,2453.25,4836.541420960506,9708.0,11.0,9813.0,2453.25,4836.541420960506,9708.0,11.0,0,0,0,0,0,0,0,0,0,100,0,509.528176908183,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,100,0,0,0,0,0,0,5,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
157.240.2.15-10.42.0.151-443-45349-6,10.42.0.151,45349,157.240.2.15,443,6,21/08/2017 03:19:08,271537,6,7,1065.0,201.0,537.0,0.0,177.5,256.69495515105086,137.0,0.0,28.714285714285715,50.07898523237828,4662.348040966794,47.87561179507765,22628.08333333333,35548.14863727616,121227.0,12.0,115151.0,23030.199999999997,33412.341053868106,75725.0,352.0,236330.0,39388.33333333333,50442.5872241568,121227.0,12.0,0,0,0,0,200,232,22.096436213112764,25.779175581964893,0.0,537.0,90.42857142857143,180.77513200561728,32679.648351648353,0,0,0,1,0,0,0,0,1.0,97.38461538461539,177.5,28.714285714285715,200,0,0,0,0,0,0,6,1065,7,201,65535,122,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
157.240.2.15-10.42.0.151-443-45349-6,10.42.0.151,45349,157.240.2.15,443,6,21/08/2017 03:19:09,33911,2,1,31.0,0.0,31.0,0.0,15.5,21.920310216782973,0.0,0.0,0.0,0.0,914.1576479608387,88.46686915750053,16955.5,23804.749788645124,33788.0,123.0,123.0,123.0,0.0,123.0,123.0,0,0,0,0,0,1,0,0,0,64,32,58.977912771667015,29.488956385833507,0.0,31.0,15.499999999999998,17.897858344878397,320.3333333333333,0,1,0,0,1,0,0,0,0.0,20.666666666666668,15.5,0.0,64,0,0,0,0,0,0,2,31,1,0,1369,122,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_WANNALOCKER
