Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.217.12.170-10.42.0.211-443-35764-6,10.42.0.211,35764,172.217.12.170,443,6,21/08/2017 03:12:53,36640,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.58515283842795,36640.0,0.0,36640.0,36640.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.292576419213976,27.292576419213976,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1726,179,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.12.132-10.42.0.211-443-59464-6,10.42.0.211,59464,172.217.12.132,443,6,21/08/2017 03:12:53,37304,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.613553506326404,37304.0,0.0,37304.0,37304.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.806776753163202,26.806776753163202,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1593,175,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.10.65-10.42.0.211-443-47611-6,10.42.0.211,47611,172.217.10.65,443,6,21/08/2017 03:12:53,37416,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.453068206115034,37416.0,0.0,37416.0,37416.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.726534103057517,26.726534103057517,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1594,175,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
198.105.244.11-10.42.0.211-80-40260-6,10.42.0.211,40260,198.105.244.11,80,6,21/08/2017 03:12:54,75151,3,4,359.0,451.0,359.0,0.0,119.66666666666667,207.26874663907566,451.0,0.0,112.75,225.50000000000003,10778.299689957552,93.14579978975662,12525.166666666666,15837.707263574066,32525.0,42.0,42295.0,21147.5,29806.672147356538,42224.0,71.0,42626.0,14208.666666666668,24128.91548191367,42069.0,42.0,0,0,0,0,80,84,39.91962848132427,53.226171308432356,0.0,451.0,101.25,189.08407049322193,35752.78571428572,0,0,0,1,0,0,0,0,1.0,115.71428571428571,119.66666666666667,112.75,80,0,0,0,0,0,0,3,359,4,451,65535,15544,1,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
198.105.244.11-10.42.0.211-80-40260-6,10.42.0.211,40260,198.105.244.11,80,6,21/08/2017 03:12:54,1740,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1149.4252873563219,1740.0,0.0,1740.0,1740.0,1740.0,1740.0,0.0,1740.0,1740.0,0,0,0,0,0,0,0,0,0,40,0,1149.4252873563219,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
198.105.244.11-10.42.0.211-80-40261-6,10.42.0.211,40261,198.105.244.11,80,6,21/08/2017 03:12:54,67245,3,4,299.0,345.0,299.0,0.0,99.66666666666667,172.6277304876981,345.0,0.0,86.25,172.5,9576.920217116514,104.09695888170124,11207.5,16333.54247859294,32455.0,16.0,34742.0,17371.0,23914.351339729037,34281.0,461.0,35164.0,11721.333333333332,20260.377225839933,35116.0,16.0,0,0,0,0,80,84,44.61298237787196,59.48397650382928,0.0,345.0,80.5,149.56317346573942,22369.14285714286,0,0,0,1,0,0,0,0,1.0,92.0,99.66666666666667,86.25,80,0,0,0,0,0,0,3,299,4,345,65535,15544,1,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
198.105.244.11-10.42.0.211-80-40261-6,10.42.0.211,40261,198.105.244.11,80,6,21/08/2017 03:12:54,1418,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0.0,1410.4372355430182,1418.0,0.0,1418.0,1418.0,1418.0,1418.0,0.0,1418.0,1418.0,0,0,0,0,0,0,0,0,0,40,0,1410.4372355430182,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,0,0,0,0.0,0.0,0.0,0.0,40,0,0,0,0,0,0,2,0,0,0,65535,-1,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.12.170-10.42.0.211-443-39453-6,10.42.0.211,39453,172.217.12.170,443,6,21/08/2017 03:13:02,36614,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.6239143497023,36614.0,0.0,36614.0,36614.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.31195717485115,27.31195717485115,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1727,180,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.12.170-10.42.0.211-443-40094-6,10.42.0.211,40094,172.217.12.170,443,6,21/08/2017 03:13:03,36761,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.405484072794536,36761.0,0.0,36761.0,36761.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.202742036397268,27.202742036397268,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2089,175,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
172.217.10.67-10.42.0.211-443-60197-6,10.42.0.211,60197,172.217.10.67,443,6,21/08/2017 03:13:03,37297,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,53.62361584041612,37297.0,0.0,37297.0,37297.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,26.81180792020806,26.81180792020806,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,1775,175,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_JISUT
