Flow ID, Source IP, Source Port, Destination IP, Destination Port, Protocol, Timestamp, Flow Duration, Total Fwd Packets, Total Backward Packets,Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std,Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std,Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min,Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min,Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min,Fwd PSH Flags, Bwd PSH Flags, Fwd URG Flags, Bwd URG Flags, Fwd Header Length, Bwd Header Length,Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance,FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length,Fwd Avg Bytes/Bulk, Fwd Avg Packets/Bulk, Fwd Avg Bulk Rate, Bwd Avg Bytes/Bulk, Bwd Avg Packets/Bulk,Bwd Avg Bulk Rate,Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes,Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward,Active Mean, Active Std, Active Max, Active Min,Idle Mean, Idle Std, Idle Max, Idle Min, Label
172.217.10.46-10.42.0.211-443-55582-6,10.42.0.211,55582,172.217.10.46,443,6,29/08/2017 02:17:37,517204,7,8,1281.0,1018.0,662.0,0.0,183.0,281.7540298439995,875.0,0.0,127.24999999999999,306.25234692978273,4445.054562609725,29.002095884795942,36943.142857142855,42595.98867690052,137168.0,10.0,442464.0,73743.99999999999,86178.38521810443,182390.0,226.0,480591.0,68655.85714285714,82628.70533180055,214429.0,10.0,0,0,0,0,232,276,13.534311412904772,15.467784471891168,0.0,875.0,143.6875,278.8633401865509,77764.76250000001,0,0,0,1,0,0,0,0,1.0,153.26666666666668,183.0,127.25,232,0,0,0,0,0,0,7,1281,8,1018,65535,176,4,32,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
172.217.10.46-10.42.0.211-443-55582-6,10.42.0.211,55582,172.217.10.46,443,6,29/08/2017 02:17:37,12396,3,0,31.0,0.0,31.0,0.0,10.333333333333332,17.8978583448784,0,0,0,0,2500.8067118425297,242.0135527589545,6198.0,8143.041692144281,11956.0,440.0,12396.0,6198.0,8143.041692144281,11956.0,440.0,0,0,0,0,0,0,0,0,0,96,0,242.0135527589545,0.0,0.0,31.0,7.75,15.500000000000002,240.25000000000003,0,0,0,0,1,0,0,0,0.0,10.333333333333334,10.333333333333334,0.0,96,0,0,0,0,0,0,3,31,0,0,1413,-1,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
10.42.0.211-31.13.71.37-38537-443-6,31.13.71.37,443,10.42.0.211,38537,6,29/08/2017 02:17:37,13,2,0,42.0,0.0,42.0,0.0,21.0,29.698484809834994,0,0,0,0,3230769.230769231,153846.15384615384,13.0,0.0,13.0,13.0,13.0,13.0,0.0,13.0,13.0,0,0,0,0,0,1,0,0,0,64,0,153846.15384615384,0.0,0.0,42.0,28.0,24.24871130596428,588.0,0,1,0,0,1,0,0,0,0.0,42.0,21.0,0.0,64,0,0,0,0,0,0,2,42,0,0,131,-1,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
10.42.0.211-31.13.71.37-38537-443-6,10.42.0.211,38537,31.13.71.37,443,6,29/08/2017 02:17:38,9847,3,0,42.0,0.0,42.0,0.0,14.0,24.24871130596428,0,0,0,0,4265.2584543515795,304.66131816796997,4923.5,6542.859046319124,9550.0,297.0,9847.0,4923.5,6542.859046319124,9550.0,297.0,0,0,0,0,0,0,0,0,0,96,0,304.66131816796997,0.0,0.0,42.0,10.5,21.0,441.0,0,0,0,0,1,0,0,0,0.0,14.0,14.0,0.0,96,0,0,0,0,0,0,3,42,0,0,1436,-1,1,32,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
206.126.112.142-10.42.0.211-443-38502-6,10.42.0.211,38502,206.126.112.142,443,6,29/08/2017 02:17:38,1036286,170,1047,1027.0,1500963.0,638.0,0.0,6.0411764705882405,52.81993032963833,1448.0,0.0,1433.5845272206277,124.80093621467076,1449397.1741391853,1174.386221564317,852.2088815789461,6299.319524615735,144390.0,0.0,1036286.0,6131.869822485208,21583.260291906572,160056.0,1.0,970603.0,927.918738049714,8429.12655126933,199746.0,1.0,0,0,0,0,5460,33512,164.04737688244364,1010.3388446818735,0.0,1448.0,1233.1609195402295,509.83056174821246,259927.20169249788,0,0,0,1,0,0,0,0,6.0,1234.1741988496303,6.041176470588235,1433.5845272206304,5460,0,0,0,0,0,0,170,1027,1047,1500963,65535,123,4,32,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
172.217.12.170-10.42.0.211-443-41206-6,10.42.0.211,41206,172.217.12.170,443,6,29/08/2017 02:17:37,17907122,9,10,1409.0,4291.0,1057.0,0.0,156.55555555555554,347.0616339755488,1418.0,0.0,429.1,547.5144746945052,318.3091062874313,1.0610303542914377,994840.111111111,3953136.719818965,1.6830661E7,9.0,1.7907122E7,2238390.25,5897254.766754582,1.6830661E7,430.0,920169.0,102240.99999999999,182204.341052841,532844.0,9.0,0,0,0,0,296,328,0.5025933257169968,0.5584370285744409,0.0,1418.0,285.0,464.47015653945886,215732.52631578944,0,0,0,1,0,0,0,0,1.0,300.0,156.55555555555554,429.1,296,0,0,0,0,0,0,9,1409,10,4291,65535,181,3,32,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
155.133.82.181-10.42.0.211-80-58620-6,155.133.82.181,80,10.42.0.211,58620,6,29/08/2017 02:17:37,20483126,1,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1464620195179193,1.0241563E7,1.435498042172235E7,2.0392067E7,91059.0,0,0,0,0,0,2.0392067E7,2.0392067E7,0.0,2.0392067E7,2.0392067E7,0,0,0,0,32,64,0.048820673172639766,0.09764134634527953,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,2.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,2,0,123,1386,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
172.217.12.170-10.42.0.211-443-51067-6,10.42.0.211,51067,172.217.12.170,443,6,29/08/2017 02:18:03,36452,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.8666739822232,36452.0,0.0,36452.0,36452.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,27.4333369911116,27.4333369911116,0.0,0.0,0.0,0.0,0.0,0,0,0,0,1,1,0,0,1.0,0.0,0.0,0.0,32,0,0,0,0,0,0,1,0,1,0,2089,175,0,32,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
10.42.0.211-123.125.104.197-36218-80-6,10.42.0.211,36218,123.125.104.197,80,6,29/08/2017 02:18:04,1867998,4,3,736.0,0.0,368.0,0.0,184.0,212.4648990617823,0.0,0.0,0.0,0.0,394.00470450182496,3.7473273525988784,311333.0,455965.2996590859,1177672.0,18.0,1561447.0,520482.3333333333,600350.6727624558,1177672.0,845.0,1493641.0,746820.5,1056138.2239141334,1493623.0,18.0,0,0,0,0,100,72,2.141329915770788,1.6059974368280907,0.0,368.0,92.0,170.35089835814946,29019.428571428572,0,0,0,1,0,0,0,0,0.0,105.14285714285714,184.0,0.0,100,0,0,0,0,0,0,4,736,3,0,65535,123,2,20,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
10.42.0.211-123.125.104.197-36218-80-6,10.42.0.211,36218,123.125.104.197,80,6,29/08/2017 02:18:06,89649,3,1,0.0,469.0,0.0,0.0,0.0,0.0,469.0,469.0,469.0,0.0,5231.514015772624,44.61845642449999,29883.0,38070.17308865301,73813.0,6520.0,89649.0,44824.5,50216.60227952505,80333.0,9316.0,0,0,0,0,0,0,0,0,0,72,20,33.463842318374994,11.154614106124997,0.0,469.0,93.8,209.7431762894803,43992.200000000004,0,0,0,0,1,0,0,0,0.0,117.25,0.0,469.0,72,0,0,0,0,0,0,3,0,1,469,1369,123,0,20,0,0,0,0,0,0,0,0,RANSOMWARE_CHARGER
